runtime,scheduler,algorithm,n,b,threads,rep,time,gflops
starpu,ws,geqrf,14400,480,24,.1,9.309279e+00,4.277159e+02
starpu,lws,potrf,16800,480,24,.1,2.696180e+00,5.862683e+02
starpu,ws,geqrf,28800,480,24,.1,7.327987e+01,4.346645e+02
starpu,ws,potrf,7200,480,24,.1,2.856299e-01,4.356755e+02
starpu,lws,geqrf,14400,480,24,.1,9.357337e+00,4.255192e+02
starpu,lws,geqrf,19200,480,24,.1,2.195218e+01,4.299310e+02
starpu,ws,geqrf,26400,480,24,.1,5.645093e+01,4.346144e+02
starpu,ws,potrf,28800,480,24,.1,1.340527e+01,5.940230e+02
starpu,lws,potrf,12000,480,24,.1,1.007459e+00,5.718070e+02
starpu,ws,geqrf,7200,480,24,.1,1.359641e+00,3.661023e+02
starpu,ws,potrf,21600,480,24,.1,5.683963e+00,5.910428e+02
starpu,lws,geqrf,12000,480,24,.1,5.482998e+00,4.202606e+02
starpu,ws,geqrf,2400,480,24,.1,2.190842e-01,8.418469e+01
starpu,lws,potrf,4800,480,24,.1,1.253998e-01,2.940636e+02
starpu,ws,potrf,9600,480,24,.1,5.495589e-01,5.367179e+02
starpu,lws,geqrf,9600,480,24,.1,2.871411e+00,4.108894e+02
starpu,lws,potrf,19200,480,24,.1,4.027058e+00,5.859067e+02
starpu,ws,potrf,4800,480,24,.1,1.292614e-01,2.852786e+02
starpu,lws,potrf,24000,480,24,.1,7.711049e+00,5.976214e+02
starpu,lws,potrf,7200,480,24,.1,2.846728e-01,4.371401e+02
starpu,lws,geqrf,4800,480,24,.1,6.127986e-01,2.407024e+02
starpu,ws,potrf,19200,480,24,.2,4.021450e+00,5.867237e+02
starpu,lws,geqrf,28800,480,24,.2,7.352154e+01,4.332357e+02
starpu,ws,geqrf,19200,480,24,.2,2.191044e+01,4.307500e+02
starpu,ws,potrf,14400,480,24,.2,1.770553e+00,5.622151e+02
starpu,ws,potrf,24000,480,24,.2,7.745886e+00,5.949337e+02
starpu,lws,potrf,2400,480,24,.2,5.368947e-02,8.588054e+01
starpu,ws,potrf,7200,480,24,.2,2.678542e-01,4.645883e+02
starpu,lws,geqrf,26400,480,24,.2,5.634787e+01,4.354093e+02
starpu,ws,geqrf,4800,480,24,.2,5.677878e-01,2.597838e+02
starpu,ws,potrf,16800,480,24,.2,2.688738e+00,5.878910e+02
starpu,ws,geqrf,26400,480,24,.2,5.649478e+01,4.342770e+02
starpu,ws,geqrf,24000,480,24,.2,4.237609e+01,4.349894e+02
starpu,lws,potrf,9600,480,24,.2,5.425097e-01,5.436918e+02
starpu,lws,geqrf,24000,480,24,.2,4.235097e+01,4.352475e+02
starpu,lws,geqrf,19200,480,24,.2,2.198345e+01,4.293194e+02
starpu,lws,potrf,24000,480,24,.2,7.819769e+00,5.893125e+02
starpu,ws,geqrf,14400,480,24,.2,9.325757e+00,4.269602e+02
starpu,lws,geqrf,2400,480,24,.2,2.188434e-01,8.427729e+01
starpu,ws,geqrf,28800,480,24,.2,7.348969e+01,4.334235e+02
starpu,ws,potrf,21600,480,24,.2,5.753092e+00,5.839408e+02
starpu,lws,potrf,16800,480,24,.2,2.678782e+00,5.900761e+02
starpu,ws,geqrf,2400,480,24,.2,2.188331e-01,8.428128e+01
starpu,ws,geqrf,12000,480,24,.2,5.503066e+00,4.187281e+02
starpu,lws,potrf,21600,480,24,.2,5.669719e+00,5.925276e+02
starpu,lws,potrf,14400,480,24,.2,1.731637e+00,5.748499e+02
starpu,ws,potrf,9600,480,24,.2,5.706491e-01,5.168817e+02
starpu,ws,potrf,26400,480,24,.2,1.032101e+01,5.942826e+02
starpu,ws,potrf,28800,480,24,.2,1.325569e+01,6.007259e+02
starpu,lws,potrf,12000,480,24,.2,1.030293e+00,5.591340e+02
starpu,lws,geqrf,12000,480,24,.2,5.509280e+00,4.182558e+02
starpu,lws,potrf,19200,480,24,.2,4.048407e+00,5.828170e+02
starpu,ws,geqrf,9600,480,24,.2,2.900737e+00,4.067354e+02
starpu,lws,potrf,7200,480,24,.2,2.675121e-01,4.651823e+02
starpu,lws,geqrf,14400,480,24,.2,9.334296e+00,4.265696e+02
starpu,lws,geqrf,16800,480,24,.2,1.474249e+01,4.288788e+02
starpu,ws,geqrf,16800,480,24,.2,1.475292e+01,4.285756e+02
starpu,lws,geqrf,7200,480,24,.2,1.352213e+00,3.681133e+02
starpu,lws,potrf,4800,480,24,.2,1.257108e-01,2.933363e+02
starpu,ws,potrf,4800,480,24,.2,1.323062e-01,2.787136e+02
starpu,ws,geqrf,21600,480,24,.2,3.121549e+01,4.304870e+02
starpu,ws,geqrf,7200,480,24,.2,1.343168e+00,3.705924e+02
starpu,lws,geqrf,21600,480,24,.2,3.095648e+01,4.340888e+02
starpu,lws,geqrf,9600,480,24,.2,2.903892e+00,4.062935e+02
starpu,lws,geqrf,4800,480,24,.2,5.675564e-01,2.598898e+02
starpu,ws,potrf,2400,480,24,.2,5.463994e-02,8.438663e+01
starpu,ws,potrf,12000,480,24,.2,1.008006e+00,5.714967e+02
starpu,lws,potrf,28800,480,24,.2,1.351753e+01,5.890898e+02
starpu,lws,potrf,26400,480,24,.2,1.026872e+01,5.973085e+02
starpu,ws,geqrf,7200,480,24,.3,1.353219e+00,3.678397e+02
starpu,lws,geqrf,2400,480,24,.3,2.160982e-01,8.534792e+01
starpu,ws,geqrf,14400,480,24,.3,9.337903e+00,4.264048e+02
starpu,ws,geqrf,19200,480,24,.3,2.184210e+01,4.320978e+02
starpu,ws,potrf,16800,480,24,.3,2.725675e+00,5.799244e+02
starpu,ws,potrf,4800,480,24,.3,1.297770e-01,2.841454e+02
starpu,ws,potrf,21600,480,24,.3,5.690255e+00,5.903892e+02
starpu,lws,potrf,19200,480,24,.3,4.047453e+00,5.829544e+02
starpu,ws,geqrf,16800,480,24,.3,1.471646e+01,4.296372e+02
starpu,lws,geqrf,7200,480,24,.3,1.365274e+00,3.645918e+02
starpu,lws,geqrf,4800,480,24,.3,5.585413e-01,2.640845e+02
starpu,ws,potrf,14400,480,24,.3,1.735245e+00,5.736550e+02
starpu,ws,potrf,2400,480,24,.3,5.397099e-02,8.543256e+01
starpu,ws,potrf,9600,480,24,.3,5.659526e-01,5.211710e+02
starpu,ws,geqrf,4800,480,24,.3,5.584527e-01,2.641264e+02
starpu,lws,geqrf,24000,480,24,.3,4.243946e+01,4.343400e+02
starpu,ws,potrf,7200,480,24,.3,2.748750e-01,4.527219e+02
starpu,ws,geqrf,21600,480,24,.3,3.095556e+01,4.341018e+02
starpu,lws,potrf,2400,480,24,.3,5.332137e-02,8.647340e+01
starpu,lws,geqrf,16800,480,24,.3,1.467694e+01,4.307941e+02
starpu,lws,geqrf,14400,480,24,.3,9.291923e+00,4.285148e+02
starpu,lws,geqrf,19200,480,24,.3,2.208259e+01,4.273920e+02
starpu,ws,geqrf,24000,480,24,.3,4.246256e+01,4.341037e+02
starpu,lws,geqrf,12000,480,24,.3,5.517832e+00,4.176075e+02
starpu,ws,geqrf,12000,480,24,.3,5.543149e+00,4.157002e+02
starpu,ws,geqrf,2400,480,24,.3,2.206864e-01,8.357349e+01
starpu,ws,potrf,12000,480,24,.3,1.016831e+00,5.665367e+02
starpu,lws,geqrf,26400,480,24,.3,5.624237e+01,4.362261e+02
starpu,lws,geqrf,28800,480,24,.3,7.353469e+01,4.331582e+02
starpu,lws,potrf,21600,480,24,.3,5.661569e+00,5.933807e+02
starpu,lws,geqrf,21600,480,24,.3,3.114727e+01,4.314299e+02
starpu,ws,geqrf,28800,480,24,.3,7.322622e+01,4.349829e+02
starpu,ws,geqrf,9600,480,24,.3,2.887217e+00,4.086399e+02
starpu,lws,geqrf,9600,480,24,.3,2.995010e+00,3.939327e+02
starpu,lws,potrf,9600,480,24,.3,5.572134e-01,5.293449e+02
starpu,lws,potrf,12000,480,24,.3,1.057389e+00,5.448063e+02
starpu,lws,potrf,7200,480,24,.3,2.657465e-01,4.682731e+02
starpu,lws,potrf,14400,480,24,.3,1.768609e+00,5.628330e+02
starpu,ws,potrf,24000,480,24,.3,7.797775e+00,5.909747e+02
starpu,lws,potrf,4800,480,24,.3,1.293474e-01,2.850890e+02
starpu,lws,potrf,26400,480,24,.3,1.035070e+01,5.925780e+02
starpu,lws,potrf,24000,480,24,.3,7.794270e+00,5.912405e+02
starpu,ws,potrf,26400,480,24,.3,1.034410e+01,5.929561e+02
starpu,lws,potrf,16800,480,24,.3,2.751725e+00,5.744342e+02
starpu,ws,potrf,28800,480,24,.3,1.326328e+01,6.003821e+02
starpu,ws,geqrf,26400,480,24,.3,5.637704e+01,4.351840e+02
starpu,lws,potrf,28800,480,24,.3,1.315108e+01,6.055045e+02
starpu,ws,potrf,19200,480,24,.3,4.048870e+00,5.827504e+02
starpu,ws,geqrf,12000,480,24,.4,5.516070e+00,4.177409e+02
starpu,ws,potrf,14400,480,24,.4,1.737489e+00,5.729140e+02
starpu,ws,potrf,19200,480,24,.4,4.085553e+00,5.775180e+02
starpu,ws,potrf,12000,480,24,.4,1.012148e+00,5.691577e+02
starpu,lws,potrf,14400,480,24,.4,1.714091e+00,5.807346e+02
starpu,lws,potrf,16800,480,24,.4,2.672013e+00,5.915708e+02
starpu,ws,geqrf,19200,480,24,.4,2.178870e+01,4.331566e+02
starpu,ws,potrf,2400,480,24,.4,5.378588e-02,8.572659e+01
starpu,ws,geqrf,16800,480,24,.4,1.472332e+01,4.294373e+02
starpu,ws,potrf,26400,480,24,.4,1.032868e+01,5.938412e+02
starpu,lws,geqrf,26400,480,24,.4,5.632545e+01,4.355826e+02
starpu,lws,potrf,4800,480,24,.4,1.260406e-01,2.925687e+02
starpu,lws,potrf,24000,480,24,.4,7.693145e+00,5.990123e+02
starpu,lws,geqrf,4800,480,24,.4,5.603565e-01,2.632290e+02
starpu,lws,potrf,2400,480,24,.4,5.325664e-02,8.657851e+01
starpu,lws,potrf,7200,480,24,.4,2.722836e-01,4.570306e+02
starpu,ws,geqrf,21600,480,24,.4,3.100815e+01,4.333654e+02
starpu,ws,geqrf,24000,480,24,.4,4.246601e+01,4.340684e+02
starpu,lws,potrf,28800,480,24,.4,1.350968e+01,5.894323e+02
starpu,ws,potrf,7200,480,24,.4,2.660406e-01,4.677553e+02
starpu,ws,geqrf,14400,480,24,.4,9.334754e+00,4.265486e+02
starpu,lws,potrf,12000,480,24,.4,1.066590e+00,5.401066e+02
starpu,lws,geqrf,24000,480,24,.4,4.253921e+01,4.333214e+02
starpu,ws,potrf,21600,480,24,.4,5.662424e+00,5.932910e+02
starpu,ws,geqrf,26400,480,24,.4,5.640900e+01,4.349374e+02
starpu,lws,geqrf,21600,480,24,.4,3.092723e+01,4.344994e+02
starpu,ws,potrf,4800,480,24,.4,1.336971e-01,2.758139e+02
starpu,ws,geqrf,9600,480,24,.4,2.900223e+00,4.068074e+02
starpu,ws,potrf,9600,480,24,.4,5.559291e-01,5.305678e+02
starpu,lws,potrf,21600,480,24,.4,5.626217e+00,5.971091e+02
starpu,lws,potrf,26400,480,24,.4,1.037780e+01,5.910306e+02
starpu,ws,potrf,16800,480,24,.4,2.752308e+00,5.743125e+02
starpu,lws,potrf,19200,480,24,.4,4.076088e+00,5.788590e+02
starpu,ws,potrf,24000,480,24,.4,7.759340e+00,5.939020e+02
starpu,ws,geqrf,4800,480,24,.4,5.720876e-01,2.578313e+02
starpu,lws,geqrf,28800,480,24,.4,7.358791e+01,4.328450e+02
starpu,lws,geqrf,16800,480,24,.4,1.463359e+01,4.320703e+02
starpu,lws,potrf,9600,480,24,.4,5.453964e-01,5.408142e+02
starpu,ws,geqrf,7200,480,24,.4,1.358313e+00,3.664603e+02
starpu,lws,geqrf,7200,480,24,.4,1.345632e+00,3.699136e+02
starpu,lws,geqrf,2400,480,24,.4,2.167945e-01,8.507378e+01
starpu,ws,geqrf,28800,480,24,.4,7.328171e+01,4.346536e+02
starpu,lws,geqrf,19200,480,24,.4,2.178110e+01,4.333078e+02
starpu,lws,geqrf,12000,480,24,.4,5.477902e+00,4.206516e+02
starpu,lws,geqrf,9600,480,24,.4,2.927932e+00,4.029576e+02
starpu,lws,geqrf,14400,480,24,.4,9.350626e+00,4.258246e+02
starpu,ws,potrf,28800,480,24,.4,1.341015e+01,5.938070e+02
starpu,ws,geqrf,2400,480,24,.4,2.197025e-01,8.394775e+01
starpu,lws,geqrf,24000,480,24,.5,4.239575e+01,4.347877e+02
starpu,ws,potrf,7200,480,24,.5,2.668544e-01,4.663289e+02
starpu,lws,geqrf,2400,480,24,.5,2.170379e-01,8.497837e+01
starpu,lws,potrf,2400,480,24,.5,5.373214e-02,8.581234e+01
starpu,ws,geqrf,19200,480,24,.5,2.183519e+01,4.322344e+02
starpu,lws,potrf,16800,480,24,.5,2.673509e+00,5.912399e+02
starpu,ws,potrf,2400,480,24,.5,5.416160e-02,8.513192e+01
starpu,lws,geqrf,4800,480,24,.5,5.695656e-01,2.589730e+02
starpu,ws,geqrf,21600,480,24,.5,3.109856e+01,4.321055e+02
starpu,lws,potrf,7200,480,24,.5,2.745296e-01,4.532914e+02
starpu,ws,geqrf,16800,480,24,.5,1.473202e+01,4.291834e+02
starpu,lws,geqrf,9600,480,24,.5,2.903017e+00,4.064160e+02
starpu,ws,geqrf,28800,480,24,.5,7.353290e+01,4.331688e+02
starpu,ws,potrf,28800,480,24,.5,1.330667e+01,5.984245e+02
starpu,ws,geqrf,26400,480,24,.5,5.642831e+01,4.347886e+02
starpu,lws,potrf,14400,480,24,.5,1.702243e+00,5.847766e+02
starpu,lws,geqrf,14400,480,24,.5,9.337172e+00,4.264382e+02
starpu,lws,potrf,4800,480,24,.5,1.289868e-01,2.858859e+02
starpu,ws,geqrf,2400,480,24,.5,2.196791e-01,8.395671e+01
starpu,lws,geqrf,16800,480,24,.5,1.475480e+01,4.285208e+02
starpu,ws,potrf,9600,480,24,.5,5.563440e-01,5.301721e+02
starpu,ws,geqrf,12000,480,24,.5,5.510829e+00,4.181382e+02
starpu,ws,geqrf,7200,480,24,.5,1.366299e+00,3.643184e+02
starpu,ws,potrf,26400,480,24,.5,1.025239e+01,5.982601e+02
starpu,lws,potrf,9600,480,24,.5,5.651452e-01,5.219156e+02
starpu,ws,potrf,4800,480,24,.5,1.291946e-01,2.854262e+02
starpu,ws,potrf,24000,480,24,.5,7.787751e+00,5.917354e+02
starpu,lws,potrf,12000,480,24,.5,9.933204e-01,5.799458e+02
starpu,lws,geqrf,26400,480,24,.5,5.670626e+01,4.326575e+02
starpu,lws,geqrf,7200,480,24,.5,1.369688e+00,3.634168e+02
starpu,lws,geqrf,12000,480,24,.5,5.484024e+00,4.201820e+02
starpu,ws,potrf,21600,480,24,.5,5.655794e+00,5.939865e+02
starpu,lws,potrf,21600,480,24,.5,5.635963e+00,5.960765e+02
starpu,ws,geqrf,9600,480,24,.5,2.923263e+00,4.036012e+02
starpu,lws,potrf,19200,480,24,.5,4.074388e+00,5.791005e+02
starpu,lws,potrf,28800,480,24,.5,1.316070e+01,6.050620e+02
starpu,ws,potrf,16800,480,24,.5,2.779884e+00,5.686155e+02
starpu,lws,potrf,24000,480,24,.5,7.692993e+00,5.990240e+02
starpu,ws,potrf,19200,480,24,.5,4.091976e+00,5.766114e+02
starpu,ws,potrf,14400,480,24,.5,1.796239e+00,5.541755e+02
starpu,ws,geqrf,24000,480,24,.5,4.240640e+01,4.346786e+02
starpu,lws,geqrf,28800,480,24,.5,7.371943e+01,4.320727e+02
starpu,lws,geqrf,21600,480,24,.5,3.105320e+01,4.327367e+02
starpu,ws,potrf,12000,480,24,.5,1.001716e+00,5.750849e+02
starpu,ws,geqrf,14400,480,24,.5,9.335605e+00,4.265098e+02
starpu,lws,potrf,26400,480,24,.5,1.045804e+01,5.864956e+02
starpu,lws,geqrf,19200,480,24,.5,2.178447e+01,4.332409e+02
starpu,ws,geqrf,4800,480,24,.5,5.628232e-01,2.620754e+02
parsec,lfq,geqrf,24000,480,24,.1,4.245275e+01,4.342040e+02
parsec,gd,potrf,19200,480,24,.1,3.793959e+00,6.219046e+02
parsec,gd,geqrf,12000,480,24,.1,5.487725e+00,4.198986e+02
parsec,lfq,potrf,14400,480,24,.1,1.689960e+00,5.890268e+02
parsec,lfq,potrf,4800,480,24,.1,1.279221e-01,2.882655e+02
parsec,gd,potrf,16800,480,24,.1,2.578769e+00,6.129611e+02
parsec,lfq,geqrf,7200,480,24,.1,1.415699e+00,3.516056e+02
parsec,gd,geqrf,2400,480,24,.1,2.409170e-01,7.655555e+01
parsec,gd,potrf,2400,480,24,.1,5.293322e-02,8.710751e+01
parsec,gd,potrf,9600,480,24,.1,5.376470e-01,5.486092e+02
parsec,gd,geqrf,9600,480,24,.1,2.894160e+00,4.076597e+02
parsec,gd,potrf,26400,480,24,.1,1.002131e+01,6.120555e+02
parsec,lfq,geqrf,26400,480,24,.1,5.618712e+01,4.366550e+02
parsec,gd,potrf,12000,480,24,.1,9.690909e-01,5.944458e+02
parsec,gd,geqrf,4800,480,24,.1,5.889630e-01,2.504437e+02
parsec,lfq,potrf,24000,480,24,.1,7.640146e+00,6.031675e+02
parsec,lfq,potrf,9600,480,24,.1,5.269301e-01,5.597670e+02
parsec,lfq,geqrf,9600,480,24,.1,2.936897e+00,4.017275e+02
parsec,lfq,geqrf,12000,480,24,.1,5.522044e+00,4.172890e+02
parsec,gd,potrf,28800,480,24,.1,1.279056e+01,6.225718e+02
parsec,gd,geqrf,24000,480,24,.1,4.192528e+01,4.396668e+02
parsec,lfq,geqrf,28800,480,24,.1,7.308669e+01,4.358133e+02
parsec,lfq,potrf,16800,480,24,.1,2.694231e+00,5.866925e+02
parsec,gd,geqrf,21600,480,24,.1,3.066350e+01,4.382363e+02
parsec,lfq,potrf,7200,480,24,.1,2.775791e-01,4.483116e+02
parsec,lfq,potrf,28800,480,24,.1,1.302657e+01,6.112922e+02
parsec,gd,geqrf,26400,480,24,.1,5.586500e+01,4.391728e+02
parsec,lfq,geqrf,21600,480,24,.1,3.081678e+01,4.360567e+02
parsec,lfq,geqrf,16800,480,24,.1,1.485405e+01,4.256578e+02
parsec,lfq,potrf,21600,480,24,.1,5.522714e+00,6.082997e+02
parsec,lfq,geqrf,14400,480,24,.1,9.392306e+00,4.239349e+02
parsec,gd,geqrf,19200,480,24,.1,2.158405e+01,4.372637e+02
parsec,lfq,geqrf,19200,480,24,.1,2.192905e+01,4.303843e+02
parsec,gd,potrf,14400,480,24,.1,1.619826e+00,6.145300e+02
parsec,gd,potrf,24000,480,24,.1,7.515532e+00,6.131686e+02
parsec,gd,geqrf,28800,480,24,.1,7.239077e+01,4.400030e+02
parsec,gd,potrf,21600,480,24,.1,5.548386e+00,6.054852e+02
parsec,gd,geqrf,7200,480,24,.1,1.382187e+00,3.601305e+02
parsec,lfq,potrf,2400,480,24,.1,5.362201e-02,8.598858e+01
parsec,lfq,potrf,26400,480,24,.1,1.005858e+01,6.097877e+02
parsec,gd,geqrf,16800,480,24,.1,1.458887e+01,4.333948e+02
parsec,lfq,potrf,12000,480,24,.1,1.002749e+00,5.744926e+02
parsec,gd,potrf,7200,480,24,.1,2.756190e-01,4.514997e+02
parsec,gd,geqrf,14400,480,24,.1,9.300024e+00,4.281416e+02
parsec,lfq,geqrf,2400,480,24,.1,2.406859e-01,7.662903e+01
parsec,lfq,geqrf,4800,480,24,.1,6.021821e-01,2.449460e+02
parsec,lfq,potrf,19200,480,24,.1,3.908251e+00,6.037177e+02
parsec,gd,potrf,4800,480,24,.1,1.301661e-01,2.832960e+02
parsec,gd,geqrf,4800,480,24,.2,5.935411e-01,2.485120e+02
parsec,lfq,potrf,7200,480,24,.2,2.622011e-01,4.746049e+02
parsec,gd,geqrf,24000,480,24,.2,4.190871e+01,4.398406e+02
parsec,gd,geqrf,16800,480,24,.2,1.459282e+01,4.332775e+02
parsec,gd,potrf,14400,480,24,.2,1.599948e+00,6.221650e+02
parsec,gd,geqrf,7200,480,24,.2,1.386923e+00,3.589007e+02
parsec,lfq,geqrf,26400,480,24,.2,5.661928e+01,4.333221e+02
parsec,lfq,potrf,16800,480,24,.2,2.584562e+00,6.115872e+02
parsec,lfq,potrf,24000,480,24,.2,7.643115e+00,6.029332e+02
parsec,lfq,potrf,28800,480,24,.2,1.324123e+01,6.013821e+02
parsec,lfq,potrf,4800,480,24,.2,1.247549e-01,2.955837e+02
parsec,lfq,potrf,2400,480,24,.2,5.410600e-02,8.521940e+01
parsec,lfq,geqrf,14400,480,24,.2,9.399500e+00,4.236105e+02
parsec,lfq,geqrf,9600,480,24,.2,2.976338e+00,3.964040e+02
parsec,gd,potrf,2400,480,24,.2,5.366278e-02,8.592325e+01
parsec,lfq,geqrf,2400,480,24,.2,2.393742e-01,7.704896e+01
parsec,gd,geqrf,26400,480,24,.2,5.584290e+01,4.393466e+02
parsec,gd,potrf,4800,480,24,.2,1.303601e-01,2.828742e+02
parsec,gd,potrf,26400,480,24,.2,9.994552e+00,6.136940e+02
parsec,gd,potrf,24000,480,24,.2,7.511175e+00,6.135243e+02
parsec,gd,geqrf,2400,480,24,.2,2.391300e-01,7.712763e+01
parsec,gd,potrf,28800,480,24,.2,1.285086e+01,6.196502e+02
parsec,lfq,geqrf,28800,480,24,.2,7.301309e+01,4.362527e+02
parsec,lfq,geqrf,16800,480,24,.2,1.478656e+01,4.276004e+02
parsec,lfq,geqrf,4800,480,24,.2,6.115971e-01,2.411753e+02
parsec,gd,geqrf,19200,480,24,.2,2.165579e+01,4.358152e+02
parsec,lfq,potrf,26400,480,24,.2,1.023546e+01,5.992499e+02
parsec,lfq,potrf,19200,480,24,.2,4.043202e+00,5.835672e+02
parsec,gd,geqrf,21600,480,24,.2,3.068194e+01,4.379730e+02
parsec,gd,potrf,12000,480,24,.2,9.673650e-01,5.955063e+02
parsec,lfq,geqrf,21600,480,24,.2,3.090864e+01,4.347607e+02
parsec,gd,geqrf,14400,480,24,.2,9.347909e+00,4.259484e+02
parsec,gd,potrf,16800,480,24,.2,2.601560e+00,6.075913e+02
parsec,gd,potrf,7200,480,24,.2,2.750781e-01,4.523877e+02
parsec,lfq,potrf,9600,480,24,.2,5.375879e-01,5.486695e+02
parsec,lfq,potrf,12000,480,24,.2,1.017830e+00,5.659805e+02
parsec,lfq,potrf,21600,480,24,.2,5.648067e+00,5.947991e+02
parsec,lfq,geqrf,12000,480,24,.2,5.568061e+00,4.138403e+02
parsec,gd,geqrf,28800,480,24,.2,7.242187e+01,4.398140e+02
parsec,gd,geqrf,12000,480,24,.2,5.467222e+00,4.214733e+02
parsec,lfq,potrf,14400,480,24,.2,1.672083e+00,5.953244e+02
parsec,lfq,geqrf,19200,480,24,.2,2.196541e+01,4.296719e+02
parsec,gd,potrf,21600,480,24,.2,5.457685e+00,6.155477e+02
parsec,lfq,geqrf,7200,480,24,.2,1.421709e+00,3.501193e+02
parsec,gd,potrf,9600,480,24,.2,5.386431e-01,5.475946e+02
parsec,lfq,geqrf,24000,480,24,.2,4.225709e+01,4.362144e+02
parsec,gd,geqrf,9600,480,24,.2,2.908419e+00,4.056611e+02
parsec,gd,potrf,19200,480,24,.2,3.805366e+00,6.200403e+02
parsec,lfq,potrf,12000,480,24,.3,1.008311e+00,5.713237e+02
parsec,gd,geqrf,19200,480,24,.3,2.166563e+01,4.356171e+02
parsec,lfq,potrf,7200,480,24,.3,2.660511e-01,4.677370e+02
parsec,gd,geqrf,16800,480,24,.3,1.459892e+01,4.330964e+02
parsec,lfq,geqrf,2400,480,24,.3,2.409010e-01,7.656063e+01
parsec,gd,geqrf,9600,480,24,.3,2.904595e+00,4.061951e+02
parsec,lfq,geqrf,28800,480,24,.3,7.334374e+01,4.342860e+02
parsec,gd,geqrf,7200,480,24,.3,1.374250e+00,3.622105e+02
parsec,gd,potrf,28800,480,24,.3,1.287350e+01,6.185606e+02
parsec,lfq,geqrf,9600,480,24,.3,2.969429e+00,3.973263e+02
parsec,lfq,potrf,28800,480,24,.3,1.323454e+01,6.016860e+02
parsec,gd,potrf,2400,480,24,.3,5.361390e-02,8.600158e+01
parsec,gd,geqrf,28800,480,24,.3,7.219876e+01,4.411732e+02
parsec,lfq,geqrf,16800,480,24,.3,1.473971e+01,4.289596e+02
parsec,gd,geqrf,4800,480,24,.3,5.875521e-01,2.510452e+02
parsec,gd,geqrf,14400,480,24,.3,9.252352e+00,4.303475e+02
parsec,gd,geqrf,2400,480,24,.3,2.381151e-01,7.745638e+01
parsec,lfq,geqrf,14400,480,24,.3,9.366072e+00,4.251224e+02
parsec,gd,potrf,16800,480,24,.3,2.600582e+00,6.078197e+02
parsec,lfq,geqrf,21600,480,24,.3,3.089756e+01,4.349166e+02
parsec,lfq,geqrf,24000,480,24,.3,4.228340e+01,4.359429e+02
parsec,lfq,potrf,19200,480,24,.3,3.931069e+00,6.002134e+02
parsec,gd,potrf,14400,480,24,.3,1.664737e+00,5.979513e+02
parsec,lfq,potrf,26400,480,24,.3,1.025067e+01,5.983604e+02
parsec,lfq,potrf,24000,480,24,.3,7.573737e+00,6.084563e+02
parsec,gd,potrf,7200,480,24,.3,2.783060e-01,4.471406e+02
parsec,lfq,geqrf,26400,480,24,.3,5.633696e+01,4.354936e+02
parsec,gd,potrf,9600,480,24,.3,5.406320e-01,5.455801e+02
parsec,lfq,geqrf,19200,480,24,.3,2.186022e+01,4.317395e+02
parsec,gd,potrf,21600,480,24,.3,5.451816e+00,6.162103e+02
parsec,lfq,geqrf,7200,480,24,.3,1.412952e+00,3.522892e+02
parsec,gd,geqrf,12000,480,24,.3,5.466988e+00,4.214913e+02
parsec,lfq,potrf,21600,480,24,.3,5.526249e+00,6.079106e+02
